timestamps population node_ids
1522.909 v1 27
1530.199 v1 27
1539.37 v1 27
1553.513 v1 27
1565.6 v1 27
1574.552 v1 27
1582.093 v1 27
1589.346 v1 27
1597.266 v1 27
1604.23 v1 27
1611.094 v1 27
1511.468 v1 27
901.678 v1 27
887.916 v1 27
878.46 v1 27
680.791 v1 27
687.496 v1 27
694.231 v1 27
701.226 v1 27
707.46 v1 27
712.591 v1 27
717.88 v1 27
723.764 v1 27
730.624 v1 27
738.22 v1 27
745.163 v1 27
751.811 v1 27
759.402 v1 27
766.238 v1 27
771.749 v1 27
777.226 v1 27
783.753 v1 27
791.603 v1 27
804.552 v1 27
816.834 v1 27
826.981 v1 27
833.011 v1 27
839.11 v1 27
845.571 v1 27
852.453 v1 27
861.893 v1 27
871.094 v1 27
1617.225 v1 27
1624.651 v1 27
1636.347 v1 27
1652.148 v1 27
1901.001 v1 27
1912.038 v1 27
1922.287 v1 27
1931.374 v1 27
1939.977 v1 27
1946.236 v1 27
1952.004 v1 27
1958.38 v1 27
1965.837 v1 27
1973.593 v1 27
1980.657 v1 27
1985.929 v1 27
1991.01 v1 27
1996.46 v1 27
2001.617 v1 27
2006.455 v1 27
2011.318 v1 27
2017.231 v1 27
2027.429 v1 27
2039.807 v1 27
2050.767 v1 27
2057.405 v1 27
2064.978 v1 27
2077.02 v1 27
2084.985 v1 27
2093.799 v1 27
2106.515 v1 27
1892.6 v1 27
673.683 v1 27
1882.776 v1 27
1865.939 v1 27
1660.978 v1 27
1669.168 v1 27
1676.926 v1 27
1682.87 v1 27
1690.013 v1 27
1697.385 v1 27
1703.783 v1 27
1710.072 v1 27
1716.476 v1 27
1722.583 v1 27
1727.849 v1 27
1733.363 v1 27
1740.63 v1 27
1747.84 v1 27
1753.582 v1 27
1759.126 v1 27
1764.729 v1 27
1770.468 v1 27
1777.307 v1 27
1784.46 v1 27
1792.306 v1 27
1800.507 v1 27
1809.812 v1 27
1825.701 v1 27
1840.705 v1 27
1850.445 v1 27
1858.734 v1 27
1873.36 v1 27
667.436 v1 27
661.261 v1 27
653.141 v1 27
2587.03 v1 26
2597.52 v1 26
2606.408 v1 26
2613.494 v1 26
2622.472 v1 26
2634.426 v1 26
2643.778 v1 26
2650.729 v1 26
2659.704 v1 26
2671.532 v1 26
2682.137 v1 26
2690.918 v1 26
2700.763 v1 26
2711.472 v1 26
2721.022 v1 26
2727.109 v1 26
2732.928 v1 26
2738.92 v1 26
2745.442 v1 26
2751.337 v1 26
2756.981 v1 26
2763.181 v1 26
2769.218 v1 26
2775.134 v1 26
2781.11 v1 26
2787.102 v1 26
2793.77 v1 26
2580.205 v1 26
2804.336 v1 26
2573.502 v1 26
2559.915 v1 26
2305.323 v1 26
2314.118 v1 26
2321.54 v1 26
2328.182 v1 26
2335.742 v1 26
2345.141 v1 26
2354.069 v1 26
2363.658 v1 26
2377.364 v1 26
2393.244 v1 26
2410.896 v1 26
2427.513 v1 26
2437.105 v1 26
2442.843 v1 26
2448.568 v1 26
2454.298 v1 26
2459.684 v1 26
2465.184 v1 26
2470.844 v1 26
2477.718 v1 26
2486.025 v1 26
2497.858 v1 26
2511.127 v1 26
2524.524 v1 26
2532.482 v1 26
2543.048 v1 26
2552.8 v1 26
2566.481 v1 26
2113.917 v1 27
2816.143 v1 26
2838.628 v1 26
277.77 v1 27
327.019 v1 27
339.733 v1 27
360.109 v1 27
413.134 v1 27
451.562 v1 27
477.203 v1 27
501.265 v1 27
512.703 v1 27
518.938 v1 27
525.819 v1 27
532.365 v1 27
538.18 v1 27
543.39 v1 27
549.216 v1 27
555.897 v1 27
564.763 v1 27
571.996 v1 27
580.786 v1 27
589.776 v1 27
598.505 v1 27
608.006 v1 27
617.301 v1 27
625.554 v1 27
632.658 v1 27
639.154 v1 27
645.516 v1 27
263.743 v1 27
2827.058 v1 26
251.572 v1 27
233.371 v1 27
2850.349 v1 26
2859.253 v1 26
2866.639 v1 26
2874.959 v1 26
2884.837 v1 26
2897.496 v1 26
2906.342 v1 26
2913.764 v1 26
2921.565 v1 26
2935.584 v1 26
2946.428 v1 26
2954.049 v1 26
2960.566 v1 26
2967.259 v1 26
2973.569 v1 26
2980.461 v1 26
2987.771 v1 26
2994.082 v1 26
62.439 v1 27
69.806 v1 27
79.72 v1 27
98.022 v1 27
111.967 v1 27
136.768 v1 27
154.033 v1 27
168.795 v1 27
224.21 v1 27
242.048 v1 27
1560.34 v1 28
2119.894 v1 27
2132.109 v1 27
558.379 v1 28
564.69 v1 28
570.743 v1 28
577.246 v1 28
583.446 v1 28
589.044 v1 28
594.071 v1 28
599.183 v1 28
604.539 v1 28
610.494 v1 28
616.499 v1 28
622.233 v1 28
552.501 v1 28
627.199 v1 28
636.803 v1 28
641.54 v1 28
646.495 v1 28
652.1 v1 28
657.626 v1 28
662.988 v1 28
668.261 v1 28
673.282 v1 28
678.352 v1 28
683.484 v1 28
688.9 v1 28
694.91 v1 28
632.112 v1 28
547.146 v1 28
542.165 v1 28
537.252 v1 28
229.365 v1 28
238.147 v1 28
245.632 v1 28
254.178 v1 28
262.502 v1 28
269.829 v1 28
277.38 v1 28
285.891 v1 28
297.413 v1 28
322.538 v1 28
331.781 v1 28
339.98 v1 28
348.501 v1 28
356.339 v1 28
364.646 v1 28
373.807 v1 28
386.674 v1 28
409.996 v1 28
448.247 v1 28
465.147 v1 28
484.504 v1 28
501.994 v1 28
510.055 v1 28
515.998 v1 28
521.453 v1 28
527.078 v1 28
532.273 v1 28
701.04 v1 28
706.547 v1 28
711.514 v1 28
716.058 v1 28
899.276 v1 28
905.159 v1 28
911.325 v1 28
917.974 v1 28
924.428 v1 28
932.222 v1 28
940.387 v1 28
949.394 v1 28
956.731 v1 28
962.231 v1 28
966.959 v1 28
971.897 v1 28
976.634 v1 28
981.168 v1 28
985.779 v1 28
990.72 v1 28
996.155 v1 28
1501.923 v1 28
1507.032 v1 28
1511.661 v1 28
1516.503 v1 28
1521.279 v1 28
1526.351 v1 28
1531.361 v1 28
1536.689 v1 28
1542.259 v1 28
1548.361 v1 28
892.599 v1 28
216.346 v1 28
885.879 v1 28
873.877 v1 28
720.707 v1 28
725.616 v1 28
730.662 v1 28
735.995 v1 28
741.554 v1 28
747.117 v1 28
752.978 v1 28
758.391 v1 28
763.588 v1 28
768.531 v1 28
773.37 v1 28
778.472 v1 28
784.064 v1 28
790.199 v1 28
796.848 v1 28
803.933 v1 28
811.197 v1 28
819.551 v1 28
825.989 v1 28
831.423 v1 28
836.492 v1 28
841.991 v1 28
847.169 v1 28
852.589 v1 28
858.52 v1 28
863.869 v1 28
868.996 v1 28
879.311 v1 28
176.696 v1 28
165.54 v1 28
156.906 v1 28
2394.377 v1 27
2406.213 v1 27
2420.789 v1 27
2429.39 v1 27
2437.397 v1 27
2443.28 v1 27
2449.444 v1 27
2455.032 v1 27
2459.908 v1 27
2464.639 v1 27
2469.137 v1 27
2473.641 v1 27
2478.249 v1 27
2483.192 v1 27
2489.067 v1 27
2501.993 v1 27
2514.351 v1 27
2524.384 v1 27
2534.88 v1 27
2545.666 v1 27
2554.329 v1 27
2561.254 v1 27
2567.309 v1 27
2573.389 v1 27
2579.978 v1 27
2589.382 v1 27
2600.251 v1 27
2371.04 v1 27
2606.84 v1 27
2354.754 v1 27
2331.896 v1 27
2138.934 v1 27
2145.415 v1 27
2152.235 v1 27
2161.104 v1 27
2170.139 v1 27
2178.432 v1 27
2187.58 v1 27
2193.927 v1 27
2200.554 v1 27
2207.365 v1 27
2213.787 v1 27
2219.317 v1 27
2224.105 v1 27
2228.749 v1 27
2233.441 v1 27
2238.518 v1 27
2244.147 v1 27
2251.387 v1 27
2259.547 v1 27
2266.605 v1 27
2273.275 v1 27
2280.179 v1 27
2287.326 v1 27
2295.627 v1 27
2306.515 v1 27
2316.268 v1 27
2324.132 v1 27
2342.715 v1 27
2125.554 v1 27
2613.385 v1 27
2632.189 v1 27
2905.076 v1 27
2916.516 v1 27
2926.547 v1 27
2937.123 v1 27
2943.934 v1 27
2950.068 v1 27
2955.856 v1 27
2961.212 v1 27
2966.099 v1 27
2971.12 v1 27
2976.797 v1 27
2982.791 v1 27
2988.395 v1 27
2993.805 v1 27
2999.101 v1 27
32.691 v1 28
58.762 v1 28
67.89 v1 28
74.947 v1 28
81.945 v1 28
89.972 v1 28
98.073 v1 28
106.898 v1 28
116.606 v1 28
128.4 v1 28
138.934 v1 28
147.537 v1 28
2891.754 v1 27
2621.171 v1 27
2878.839 v1 27
2860.049 v1 27
2640.18 v1 27
2646.828 v1 27
2653.093 v1 27
2660.979 v1 27
2672.912 v1 27
2680.633 v1 27
2687.452 v1 27
2696.408 v1 27
2706.818 v1 27
2717.307 v1 27
2723.528 v1 27
2728.682 v1 27
2733.651 v1 27
2738.877 v1 27
2744.992 v1 27
2751.25 v1 27
2757.355 v1 27
2764.373 v1 27
2771.109 v1 27
2776.644 v1 27
2781.587 v1 27
2786.209 v1 27
2791.109 v1 27
2797.159 v1 27
2804.281 v1 27
2814.64 v1 27
2846.606 v1 27
2869.336 v1 27
2356.083 v1 23
825.634 v1 36
835.491 v1 36
2344.233 v1 44
2350.925 v1 44
2358.552 v1 44
2366.378 v1 44
2374.744 v1 44
2383.439 v1 44
2392.976 v1 44
2401.477 v1 44
2414.384 v1 44
2426.2 v1 44
2436.035 v1 44
2442.544 v1 44
2336.838 v1 44
2448.793 v1 44
2459.94 v1 44
2465.478 v1 44
2470.704 v1 44
2476.219 v1 44
2482.115 v1 44
2488.925 v1 44
2502.192 v1 44
2518.448 v1 44
2526.392 v1 44
2533.527 v1 44
2541.968 v1 44
2550.186 v1 44
2454.428 v1 44
2330.753 v1 44
2324.518 v1 44
2317.577 v1 44
2138.883 v1 44
2144.12 v1 44
2149.655 v1 44
2155.856 v1 44
2163.257 v1 44
2170.535 v1 44
2177.573 v1 44
2184.214 v1 44
2190.441 v1 44
2197.12 v1 44
2203.878 v1 44
2211.141 v1 44
2216.96 v1 44
2221.969 v1 44
2227.174 v1 44
2232.38 v1 44
2237.737 v1 44
2243.741 v1 44
2251.012 v1 44
2259.419 v1 44
2265.759 v1 44
2271.882 v1 44
2279.294 v1 44
2286.894 v1 44
2294.338 v1 44
2302.393 v1 44
2309.287 v1 44
2557.222 v1 44
2563.598 v1 44
2570.229 v1 44
2576.492 v1 44
2790.409 v1 44
2796.798 v1 44
2804.319 v1 44
2813.226 v1 44
2824.161 v1 44
2833.642 v1 44
2842.518 v1 44
2849.698 v1 44
2856.162 v1 44
2862.337 v1 44
2867.533 v1 44
2872.752 v1 44
2878.505 v1 44
2885.473 v1 44
2892.9 v1 44
2899.34 v1 44
2905.988 v1 44
2912.384 v1 44
2919.177 v1 44
2928.79 v1 44
2940.988 v1 44
2948.853 v1 44
2955.577 v1 44
2961.472 v1 44
2967.444 v1 44
2973.251 v1 44
2979.197 v1 44
2784.961 v1 44
2133.283 v1 44
2779.631 v1 44
2768.719 v1 44
2582.268 v1 44
2588.71 v1 44
2596.178 v1 44
2603.061 v1 44
2608.975 v1 44
2615.494 v1 44
2623.154 v1 44
2630.534 v1 44
2637.492 v1 44
2643.713 v1 44
2649.237 v1 44
2655.83 v1 44
2663.32 v1 44
2671.674 v1 44
2679.814 v1 44
2687.132 v1 44
2693.249 v1 44
2700.179 v1 44
2709.9 v1 44
2717.383 v1 44
2724.275 v1 44
2730.551 v1 44
2736.908 v1 44
2744.0 v1 44
2750.46 v1 44
2756.24 v1 44
2762.36 v1 44
2774.139 v1 44
2984.953 v1 44
2127.119 v1 44
2115.82 v1 44
1526.432 v1 44
1533.808 v1 44
1541.2 v1 44
1549.749 v1 44
1557.225 v1 44
1565.501 v1 44
1572.682 v1 44
1578.586 v1 44
1584.739 v1 44
1590.868 v1 44
1596.992 v1 44
1602.341 v1 44
1519.213 v1 44
1607.565 v1 44
1618.196 v1 44
1624.498 v1 44
1630.808 v1 44
1638.026 v1 44
1644.71 v1 44
1652.925 v1 44
1659.188 v1 44
1665.095 v1 44
1671.234 v1 44
1677.083 v1 44
1682.704 v1 44
1688.867 v1 44
1612.865 v1 44
1513.129 v1 44
1507.492 v1 44
1501.861 v1 44
792.597 v1 44
800.816 v1 44
809.91 v1 44
819.077 v1 44
827.558 v1 44
834.078 v1 44
840.901 v1 44
847.65 v1 44
854.677 v1 44
860.927 v1 44
866.785 v1 44
872.532 v1 44
878.385 v1 44
885.496 v1 44
893.183 v1 44
902.216 v1 44
910.413 v1 44
921.345 v1 44
930.459 v1 44
943.944 v1 44
954.387 v1 44
961.589 v1 44
968.691 v1 44
975.428 v1 44
981.882 v1 44
988.13 v1 44
995.541 v1 44
1695.653 v1 44
1702.04 v1 44
1708.817 v1 44
1715.538 v1 44
1940.371 v1 44
1947.409 v1 44
1954.123 v1 44
1961.804 v1 44
1970.483 v1 44
1978.038 v1 44
1983.566 v1 44
1989.112 v1 44
1994.872 v1 44
2000.548 v1 44
2005.588 v1 44
2010.53 v1 44
2015.999 v1 44
2023.582 v1 44
2032.443 v1 44
2040.823 v1 44
2048.133 v1 44
2053.88 v1 44
2059.433 v1 44
2066.277 v1 44
2074.213 v1 44
2081.033 v1 44
2086.719 v1 44
2092.411 v1 44
2098.496 v1 44
2104.929 v1 44
2110.476 v1 44
1929.759 v1 44
2121.105 v1 44
1919.778 v1 44
1903.128 v1 44
1721.698 v1 44
1726.796 v1 44
1732.256 v1 44
1740.047 v1 44
1748.066 v1 44
1753.821 v1 44
1759.377 v1 44
1764.836 v1 44
1770.899 v1 44
1778.258 v1 44
1785.907 v1 44
1793.415 v1 44
1801.816 v1 44
1809.07 v1 44
1815.716 v1 44
1823.667 v1 44
1832.597 v1 44
1841.759 v1 44
1848.005 v1 44
1853.612 v1 44
1859.089 v1 44
1864.243 v1 44
1869.543 v1 44
1875.183 v1 44
1882.022 v1 44
1889.29 v1 44
1896.481 v1 44
1911.495 v1 44
2990.892 v1 44
2996.797 v1 44
62.536 v1 45
1834.877 v1 45
1842.689 v1 45
1849.623 v1 45
1856.155 v1 45
1862.189 v1 45
1868.046 v1 45
1875.216 v1 45
1882.656 v1 45
1890.293 v1 45
1896.99 v1 45
1903.362 v1 45
1910.548 v1 45
1825.668 v1 45
1918.785 v1 45
1936.283 v1 45
1942.805 v1 45
1948.938 v1 45
1955.786 v1 45
1963.709 v1 45
1971.357 v1 45
1978.294 v1 45
1983.887 v1 45
1989.431 v1 45
1995.03 v1 45
2000.806 v1 45
2006.002 v1 45
1926.923 v1 45
1817.354 v1 45
1810.656 v1 45
1804.692 v1 45
1640.248 v1 45
1646.829 v1 45
1654.082 v1 45
1660.697 v1 45
1666.926 v1 45
1672.779 v1 45
1678.828 v1 45
1684.78 v1 45
1691.31 v1 45
1696.89 v1 45
1701.504 v1 45
1705.965 v1 45
1711.123 v1 45
1717.05 v1 45
1722.795 v1 45
1727.852 v1 45
1733.19 v1 45
1740.557 v1 45
1747.713 v1 45
1753.426 v1 45
1758.647 v1 45
1764.293 v1 45
1769.758 v1 45
1775.985 v1 45
1782.78 v1 45
1790.499 v1 45
1797.904 v1 45
2010.913 v1 45
2016.321 v1 45
2024.929 v1 45
2034.904 v1 45
2231.818 v1 45
2236.713 v1 45
2241.821 v1 45
2247.8 v1 45
2255.243 v1 45
2261.888 v1 45
2267.103 v1 45
2272.676 v1 45
2279.149 v1 45
2285.173 v1 45
2291.787 v1 45
2299.213 v1 45
2306.502 v1 45
2313.055 v1 45
2319.826 v1 45
2326.154 v1 45
2332.602 v1 45
2339.31 v1 45
2345.313 v1 45
2351.151 v1 45
2357.658 v1 45
2365.621 v1 45
2373.773 v1 45
2381.225 v1 45
2389.536 v1 45
2399.452 v1 45
2412.501 v1 45
2226.937 v1 45
1634.304 v1 45
2221.88 v1 45
2211.688 v1 45
2042.184 v1 45
2049.034 v1 45
2055.556 v1 45
2062.799 v1 45
2072.691 v1 45
2079.458 v1 45
2084.93 v1 45
2090.222 v1 45
2096.03 v1 45
2103.221 v1 45
2109.759 v1 45
2115.52 v1 45
2120.797 v1 45
2126.058 v1 45
2131.626 v1 45
2137.498 v1 45
2143.067 v1 45
2148.714 v1 45
2155.102 v1 45
2161.874 v1 45
2168.55 v1 45
2175.1 v1 45
2181.407 v1 45
2187.894 v1 45
2193.758 v1 45
2200.04 v1 45
2205.666 v1 45
2217.12 v1 45
1628.143 v1 45
1622.062 v1 45
1616.021 v1 45
525.823 v1 45
532.211 v1 45
537.991 v1 45
543.412 v1 45
549.377 v1 45
555.938 v1 45
564.459 v1 45
571.465 v1 45
578.361 v1 45
585.23 v1 45
591.473 v1 45
597.778 v1 45
603.773 v1 45
610.476 v1 45
617.027 v1 45
623.084 v1 45
628.114 v1 45
633.22 v1 45
638.358 v1 45
643.866 v1 45
650.209 v1 45
657.027 v1 45
663.201 v1 45
668.796 v1 45
674.429 v1 45
680.252 v1 45
685.972 v1 45
518.545 v1 45
692.048 v1 45
511.56 v1 45
481.421 v1 45
72.134 v1 45
83.656 v1 45
98.038 v1 45
108.533 v1 45
121.788 v1 45
136.745 v1 45
146.624 v1 45
158.323 v1 45
170.472 v1 45
229.219 v1 45
237.499 v1 45
247.213 v1 45
257.382 v1 45
268.338 v1 45
281.399 v1 45
296.265 v1 45
321.344 v1 45
331.359 v1 45
343.379 v1 45
354.302 v1 45
364.081 v1 45
373.97 v1 45
385.921 v1 45
409.162 v1 45
435.847 v1 45
451.929 v1 45
465.116 v1 45
498.874 v1 45
785.059 v1 44
698.476 v1 45
709.971 v1 45
946.607 v1 45
957.451 v1 45
963.616 v1 45
968.706 v1 45
974.201 v1 45
979.371 v1 45
984.793 v1 45
990.704 v1 45
998.848 v1 45
1502.448 v1 45
1508.433 v1 45
1514.416 v1 45
1520.273 v1 45
1526.55 v1 45
1532.68 v1 45
1539.315 v1 45
1546.207 v1 45
1553.04 v1 45
1559.933 v1 45
1566.377 v1 45
1572.622 v1 45
1578.986 v1 45
1585.427 v1 45
1592.268 v1 45
1598.895 v1 45
1604.553 v1 45
1610.409 v1 45
934.285 v1 45
704.452 v1 45
923.593 v1 45
903.44 v1 45
715.413 v1 45
721.008 v1 45
727.812 v1 45
734.13 v1 45
740.861 v1 45
747.555 v1 45
754.964 v1 45
762.119 v1 45
768.244 v1 45
773.516 v1 45
779.415 v1 45
786.831 v1 45
800.893 v1 45
809.045 v1 45
818.571 v1 45
827.214 v1 45
833.01 v1 45
838.716 v1 45
844.407 v1 45
850.416 v1 45
856.722 v1 45
863.273 v1 45
869.468 v1 45
875.054 v1 45
881.043 v1 45
887.646 v1 45
894.921 v1 45
913.322 v1 45
777.981 v1 44
772.082 v1 44
766.745 v1 44
654.317 v1 43
661.989 v1 43
668.696 v1 43
675.133 v1 43
682.553 v1 43
691.072 v1 43
698.752 v1 43
704.99 v1 43
710.513 v1 43
715.848 v1 43
723.657 v1 43
733.877 v1 43
646.496 v1 43
743.612 v1 43
759.006 v1 43
765.388 v1 43
771.518 v1 43
777.898 v1 43
785.815 v1 43
793.677 v1 43
801.866 v1 43
810.839 v1 43
818.669 v1 43
824.726 v1 43
830.138 v1 43
835.324 v1 43
752.048 v1 43
640.163 v1 43
634.721 v1 43
629.321 v1 43
388.094 v1 43
403.643 v1 43
438.132 v1 43
450.95 v1 43
463.49 v1 43
479.597 v1 43
493.493 v1 43
504.735 v1 43
512.49 v1 43
518.41 v1 43
524.703 v1 43
530.731 v1 43
536.391 v1 43
541.476 v1 43
547.183 v1 43
553.109 v1 43
559.041 v1 43
565.465 v1 43
572.685 v1 43
579.247 v1 43
585.916 v1 43
592.158 v1 43
598.215 v1 43
604.117 v1 43
611.068 v1 43
617.664 v1 43
624.19 v1 43
841.337 v1 43
847.444 v1 43
853.681 v1 43
860.171 v1 43
1586.779 v1 43
1592.513 v1 43
1598.344 v1 43
1604.162 v1 43
1610.284 v1 43
1616.504 v1 43
1623.696 v1 43
1630.751 v1 43
1638.306 v1 43
1645.435 v1 43
1654.821 v1 43
1663.935 v1 43
1672.012 v1 43
1678.352 v1 43
1684.195 v1 43
1690.791 v1 43
1696.609 v1 43
1702.143 v1 43
1707.335 v1 43
1713.325 v1 43
1720.141 v1 43
1725.547 v1 43
1730.98 v1 43
1737.981 v1 43
1747.599 v1 43
1754.138 v1 43
1760.706 v1 43
1581.592 v1 43
374.952 v1 43
1576.042 v1 43
1564.296 v1 43
866.431 v1 43
872.109 v1 43
878.351 v1 43
888.276 v1 43
897.289 v1 43
907.207 v1 43
916.216 v1 43
924.846 v1 43
934.06 v1 43
941.882 v1 43
949.763 v1 43
956.02 v1 43
961.441 v1 43
966.228 v1 43
971.317 v1 43
976.893 v1 43
982.769 v1 43
989.284 v1 43
995.688 v1 43
1503.537 v1 43
1509.612 v1 43
1516.281 v1 43
1523.144 v1 43
1530.852 v1 43
1539.113 v1 43
1548.269 v1 43
1557.048 v1 43
1570.352 v1 43
364.755 v1 43
356.761 v1 43
347.868 v1 43
2622.102 v1 42
2629.179 v1 42
2635.991 v1 42
2641.982 v1 42
2647.471 v1 42
2653.141 v1 42
2659.046 v1 42
2665.781 v1 42
2673.046 v1 42
2680.602 v1 42
2688.215 v1 42
2695.91 v1 42
2703.285 v1 42
2710.694 v1 42
2716.713 v1 42
2722.335 v1 42
2727.667 v1 42
2732.805 v1 42
2737.39 v1 42
2742.258 v1 42
2746.949 v1 42
2751.61 v1 42
2756.111 v1 42
2760.824 v1 42
2766.043 v1 42
2771.083 v1 42
2775.484 v1 42
2616.215 v1 42
2779.583 v1 42
2610.853 v1 42
2599.232 v1 42
2441.191 v1 42
2446.05 v1 42
2450.88 v1 42
2455.288 v1 42
2459.491 v1 42
2463.713 v1 42
2468.063 v1 42
2472.612 v1 42
2477.399 v1 42
2482.281 v1 42
2487.331 v1 42
2492.917 v1 42
2500.235 v1 42
2509.784 v1 42
2519.594 v1 42
2527.327 v1 42
2534.976 v1 42
2541.886 v1 42
2548.696 v1 42
2555.682 v1 42
2561.81 v1 42
2567.144 v1 42
2572.184 v1 42
2576.949 v1 42
2581.654 v1 42
2586.796 v1 42
2592.772 v1 42
2605.286 v1 42
1768.373 v1 43
2783.587 v1 42
2791.739 v1 42
2991.32 v1 42
2995.798 v1 42
58.19 v1 43
68.451 v1 43
75.891 v1 43
84.912 v1 43
96.788 v1 43
108.553 v1 43
122.495 v1 43
134.922 v1 43
145.783 v1 43
155.088 v1 43
162.734 v1 43
171.22 v1 43
183.358 v1 43
216.133 v1 43
230.369 v1 43
239.298 v1 43
247.173 v1 43
255.242 v1 43
262.86 v1 43
270.177 v1 43
280.751 v1 43
292.349 v1 43
316.901 v1 43
327.87 v1 43
338.369 v1 43
2986.725 v1 42
2787.629 v1 42
2982.132 v1 42
2972.969 v1 42
2796.25 v1 42
2801.208 v1 42
2806.689 v1 42
2812.829 v1 42
2820.307 v1 42
2828.143 v1 42
2836.464 v1 42
2843.968 v1 42
2851.495 v1 42
2858.568 v1 42
2864.465 v1 42
2870.269 v1 42
2876.475 v1 42
2883.154 v1 42
2892.0 v1 42
2900.128 v1 42
2907.068 v1 42
2913.783 v1 42
2920.391 v1 42
2927.663 v1 42
2935.825 v1 42
2942.293 v1 42
2948.78 v1 42
2954.575 v1 42
2959.519 v1 42
2964.362 v1 42
2968.645 v1 42
2977.49 v1 42
2423.83 v1 45
1776.437 v1 43
1792.409 v1 43
2891.858 v1 43
2899.955 v1 43
2907.218 v1 43
2913.098 v1 43
2919.1 v1 43
2926.619 v1 43
2934.672 v1 43
2940.935 v1 43
2946.539 v1 43
2951.787 v1 43
2956.521 v1 43
2961.074 v1 43
2883.554 v1 43
2965.68 v1 43
2975.249 v1 43
2980.821 v1 43
2986.471 v1 43
2992.515 v1 43
2999.135 v1 43
60.08 v1 44
69.658 v1 44
78.116 v1 44
89.213 v1 44
104.2 v1 44
116.343 v1 44
138.665 v1 44
2970.099 v1 43
2876.912 v1 43
2871.104 v1 43
2865.471 v1 43
2675.025 v1 43
2682.195 v1 43
2688.234 v1 43
2694.977 v1 43
2702.419 v1 43
2711.41 v1 43
2718.389 v1 43
2724.623 v1 43
2730.474 v1 43
2735.949 v1 43
2742.6 v1 43
2749.016 v1 43
2755.502 v1 43
2762.346 v1 43
2769.336 v1 43
2774.878 v1 43
2779.774 v1 43
2784.66 v1 43
2790.022 v1 43
2798.067 v1 43
2808.064 v1 43
2816.229 v1 43
2825.243 v1 43
2835.367 v1 43
2844.551 v1 43
2853.041 v1 43
2859.934 v1 43
151.409 v1 44
163.867 v1 44
179.712 v1 44
218.626 v1 44
588.371 v1 44
593.761 v1 44
599.218 v1 44
605.207 v1 44
611.439 v1 44
617.611 v1 44
623.75 v1 44
629.088 v1 44
634.532 v1 44
640.072 v1 44
646.042 v1 44
653.775 v1 44
661.812 v1 44
669.632 v1 44
676.996 v1 44
684.08 v1 44
692.363 v1 44
701.563 v1 44
707.849 v1 44
713.374 v1 44
718.689 v1 44
724.748 v1 44
731.254 v1 44
737.902 v1 44
745.186 v1 44
752.974 v1 44
760.442 v1 44
582.561 v1 44
2666.174 v1 43
576.401 v1 44
563.957 v1 44
231.738 v1 44
241.073 v1 44
249.673 v1 44
260.553 v1 44
270.07 v1 44
279.797 v1 44
296.649 v1 44
320.135 v1 44
332.331 v1 44
346.216 v1 44
357.603 v1 44
371.502 v1 44
389.005 v1 44
418.263 v1 44
436.146 v1 44
460.747 v1 44
479.925 v1 44
495.682 v1 44
507.366 v1 44
515.463 v1 44
522.077 v1 44
528.549 v1 44
534.909 v1 44
540.593 v1 44
546.085 v1 44
551.651 v1 44
557.552 v1 44
570.177 v1 44
2659.166 v1 43
2652.449 v1 43
2646.412 v1 43
2010.3 v1 43
2017.794 v1 43
2028.349 v1 43
2036.535 v1 43
2044.206 v1 43
2050.337 v1 43
2056.017 v1 43
2062.282 v1 43
2069.543 v1 43
2076.492 v1 43
2082.557 v1 43
2088.284 v1 43
2094.386 v1 43
2101.494 v1 43
2108.31 v1 43
2113.716 v1 43
2119.054 v1 43
2124.555 v1 43
2130.99 v1 43
2138.13 v1 43
2144.633 v1 43
2151.858 v1 43
2160.596 v1 43
2169.27 v1 43
2176.893 v1 43
2184.387 v1 43
2191.005 v1 43
2003.938 v1 43
2198.017 v1 43
1997.933 v1 43
1986.202 v1 43
1803.628 v1 43
1810.512 v1 43
1818.285 v1 43
1827.037 v1 43
1836.456 v1 43
1843.88 v1 43
1849.726 v1 43
1854.978 v1 43
1860.672 v1 43
1866.203 v1 43
1872.212 v1 43
1878.137 v1 43
1884.753 v1 43
1891.095 v1 43
1897.14 v1 43
1903.891 v1 43
1911.429 v1 43
1918.748 v1 43
1926.826 v1 43
1934.814 v1 43
1943.177 v1 43
1949.331 v1 43
1955.279 v1 43
1961.771 v1 43
1968.408 v1 43
1974.65 v1 43
1980.672 v1 43
1991.682 v1 43
1784.161 v1 43
2204.362 v1 43
2216.705 v1 43
2452.962 v1 43
2457.905 v1 43
2463.007 v1 43
2468.57 v1 43
2474.269 v1 43
2480.705 v1 43
2491.867 v1 43
2511.966 v1 43
2521.484 v1 43
2528.989 v1 43
2536.138 v1 43
2544.754 v1 43
2553.465 v1 43
2559.795 v1 43
2565.523 v1 43
2570.691 v1 43
2575.752 v1 43
2581.132 v1 43
2587.282 v1 43
2594.618 v1 43
2601.07 v1 43
2606.557 v1 43
2612.033 v1 43
2618.075 v1 43
2624.44 v1 43
2632.448 v1 43
2639.944 v1 43
2447.886 v1 43
2211.227 v1 43
2442.704 v1 43
2432.05 v1 43
2221.636 v1 43
2226.74 v1 43
2231.845 v1 43
2237.759 v1 43
2245.098 v1 43
2254.477 v1 43
2261.432 v1 43
2267.961 v1 43
2277.266 v1 43
2284.774 v1 43
2292.454 v1 43
2299.542 v1 43
2306.158 v1 43
2313.419 v1 43
2320.944 v1 43
